Date,AAPL,TSLA,SP500
2018-03-15,42.0104,21.7067,2747.33
2018-03-16,41.8647,21.4233,2752.01
2018-03-19,41.2224,20.904,2712.92
2018-03-20,41.2107,20.7033,2716.94
2018-03-21,40.2708,21.102,2711.93
2018-03-22,39.707,20.6067,2643.69
2018-03-23,38.7896,20.1027,2588.26
2018-03-26,40.6271,20.2787,2658.55
2018-03-27,39.5822,18.612,2612.62
2018-03-28,39.1481,17.1853,2605.0
2018-03-29,39.4566,17.742,2640.87
2018-04-02,39.1944,16.832,2581.88
2018-04-03,39.595,17.8353,2614.45
2018-04-04,40.3533,19.1293,2644.69
2018-04-05,40.6341,20.3813,2662.84
2018-04-06,39.592,19.9533,2604.47
2018-04-09,39.986,19.3107,2613.16
2018-04-10,40.7425,20.3133,2656.87
2018-04-11,40.5496,20.062,2642.19
2018-04-12,40.9454,19.6053,2663.99
2018-04-13,41.09,20.0227,2656.3
2018-04-16,41.3442,19.414,2677.84
2018-04-17,41.916,19.1793,2706.39
2018-04-18,41.8207,19.5567,2708.64
2018-04-19,40.6341,20.0053,2693.13
2018-04-20,38.9674,19.3493,2670.14
2018-04-23,38.8585,18.8913,2670.29
2018-04-24,38.3086,18.8973,2634.56
2018-04-25,38.4804,18.7127,2639.4
2018-04-26,38.6169,19.032,2666.94
2018-04-27,38.1709,19.605,2669.91
2018-04-30,38.8624,19.5933,2648.05
2018-05-01,39.7658,19.9947,2654.8
2018-05-02,41.5152,20.0767,2635.67
2018-05-03,41.5918,18.9633,2629.73
2018-05-04,43.23,19.606,2663.42
2018-05-07,43.5393,20.1847,2672.63
2018-05-08,43.7514,20.1313,2671.92
2018-05-09,44.0549,20.4567,2697.79
2018-05-10,44.6846,20.3347,2723.07
2018-05-11,44.5174,20.0707,2727.72
2018-05-14,44.4124,19.4647,2730.13
2018-05-15,44.0068,18.9453,2711.45
2018-05-16,44.4203,19.0987,2722.46
2018-05-17,44.1395,18.9693,2720.13
2018-05-18,43.9782,18.4547,2712.97
2018-05-21,44.2915,18.966,2733.01
2018-05-22,44.1817,18.334,2724.44
2018-05-23,44.4636,18.6047,2733.29
2018-05-24,44.4124,18.5233,2727.76
2018-05-25,44.5154,18.59,2721.33
2018-05-29,44.3516,18.9173,2689.86
2018-05-30,44.2603,19.448,2724.01
2018-05-31,44.1099,18.982,2705.27
2018-06-01,44.9076,19.4547,2734.62
2018-06-04,45.2836,19.7827,2746.87
2018-06-05,45.6305,19.4087,2748.8
2018-06-06,45.7904,21.3,2772.35
2018-06-07,45.6666,21.0727,2770.37
2018-06-08,45.2541,21.1773,2779.03
2018-06-11,45.1402,22.14,2782.0
2018-06-12,45.3828,22.8513,2786.85
2018-06-13,45.0184,22.9853,2775.63
2018-06-14,45.042,23.848,2782.49
2018-06-15,44.5774,23.878,2779.66
2018-06-18,44.555,24.722,2773.75
2018-06-19,43.832,23.5033,2762.59
2018-06-20,44.0217,24.148,2767.32
2018-06-21,43.781,23.1673,2749.76
2018-06-22,43.6521,22.242,2754.88
2018-06-25,43.0012,22.2007,2717.07
2018-06-26,43.5345,22.8,2723.06
2018-06-27,43.4686,22.9667,2699.63
2018-06-28,43.79,23.3287,2716.31
2018-06-29,43.6965,22.8633,2718.37
2018-07-02,44.1867,22.338,2726.71
2018-07-03,43.4127,20.724,2713.22
2018-07-05,43.7673,20.6107,2736.61
2018-07-06,44.3693,20.5933,2759.82
2018-07-09,44.9891,21.234,2784.17
2018-07-10,44.9329,21.498,2793.84
2018-07-11,44.3466,21.264,2774.02
2018-07-12,45.099,21.114,2798.29
2018-07-13,45.1657,21.258,2801.31
2018-07-16,45.0696,20.6733,2798.43
2018-07-17,45.1954,21.5127,2809.55
2018-07-18,44.9446,21.59,2815.62
2018-07-19,45.2953,21.3487,2804.49
2018-07-20,45.1924,20.9053,2801.83
2018-07-23,45.2345,20.2133,2806.98
2018-07-24,45.5566,19.8287,2820.4
2018-07-25,45.9859,20.5827,2846.07
2018-07-26,45.8463,20.4433,2837.44
2018-07-27,45.0863,19.812,2818.82
2018-07-30,44.8278,19.3447,2802.6
2018-07-31,44.9175,19.876,2816.29
2018-08-01,47.568,20.056,2813.36
2018-08-02,48.9559,23.3027,2827.22
2018-08-03,49.0973,23.2113,2840.35
2018-08-06,49.3537,22.7993,2850.4
2018-08-07,48.8873,25.3047,2858.45
2018-08-08,48.9204,24.6893,2857.7
2018-08-09,49.3076,23.4967,2853.58
2018-08-10,49.1623,23.6993,2833.28
2018-08-13,49.4723,23.7607,2821.93
2018-08-14,49.6875,23.176,2839.96
2018-08-15,49.8015,22.5793,2818.37
2018-08-16,50.5303,22.3633,2840.69
2018-08-17,51.5378,20.3667,2850.13
2018-08-20,51.0368,20.5627,2857.05
2018-08-21,50.9389,21.46,2862.96
2018-08-22,50.9409,21.4427,2861.82
2018-08-23,51.0437,21.34,2856.98
2018-08-24,51.205,21.5213,2874.69
2018-08-27,51.6233,21.2847,2896.74
2018-08-28,52.0419,20.7907,2897.52
2018-08-29,52.8168,20.334,2914.04
2018-08-30,53.3037,20.21,2901.13
2018-08-31,53.9204,20.1107,2901.52
2018-09-04,54.0984,19.2633,2896.72
2018-09-05,53.7407,18.716,2888.6
2018-09-06,52.8462,18.73,2878.05
2018-09-07,52.4239,17.5493,2871.68
2018-09-10,51.7186,19.0333,2877.13
2018-09-11,53.0289,18.6293,2887.89
2018-09-12,52.3697,19.3693,2888.92
2018-09-13,53.6309,19.2973,2904.18
2018-09-14,53.0259,19.68,2904.98
2018-09-17,51.6097,19.656,2888.8
2018-09-18,51.697,18.9973,2904.31
2018-09-19,51.7285,19.9347,2907.95
2018-09-20,52.1173,19.8887,2930.75
2018-09-21,51.5574,19.94,2929.67
2018-09-24,52.301,19.9787,2919.37
2018-09-25,52.631,20.066,2915.56
2018-09-26,52.2127,20.6387,2905.97
2018-09-27,53.287,20.5013,2914.0
2018-09-28,53.4748,17.6513,2913.98
2018-10-01,53.8311,20.7133,2924.59
2018-10-02,54.3116,20.068,2923.43
2018-10-03,54.9744,19.6533,2925.51
2018-10-04,54.0088,18.7887,2901.61
2018-10-05,53.1369,17.4633,2885.57
2018-10-08,53.009,16.704,2884.43
2018-10-09,53.7407,17.52,2880.34
2018-10-10,51.252,17.1253,2785.68
2018-10-11,50.7966,16.8153,2728.37
2018-10-12,52.6115,17.252,2767.13
2018-10-15,51.4888,17.306,2750.79
2018-10-16,52.6212,18.4393,2809.92
2018-10-17,52.3992,18.1187,2809.21
2018-10-18,51.1725,17.594,2768.78
2018-10-19,51.9514,17.3333,2767.78
2018-10-22,52.2666,17.3967,2755.88
2018-10-23,52.7579,19.6093,2740.69
2018-10-24,50.9506,19.2333,2656.1
2018-10-25,52.0644,20.9907,2705.57
2018-10-26,51.2395,22.06,2658.69
2018-10-29,50.2787,22.3233,2641.25
2018-10-30,50.5273,21.9933,2682.63
2018-10-31,51.8454,22.488,2711.74
2018-11-01,52.6389,22.952,2740.37
2018-11-02,49.1514,23.094,2723.06
2018-11-05,47.7556,22.76,2738.31
2018-11-06,48.2673,22.7373,2755.45
2018-11-07,49.7317,23.2107,2813.89
2018-11-08,49.5588,23.4267,2806.83
2018-11-09,48.6065,23.3673,2781.01
2018-11-12,46.1569,22.0853,2726.22
2018-11-13,45.6962,22.582,2722.18
2018-11-14,44.4027,22.9333,2701.58
2018-11-15,45.4957,23.2293,2730.2
2018-11-16,46.0024,23.6207,2736.27
2018-11-19,44.1817,23.5647,2690.73
2018-11-20,42.0702,23.166,2641.89
2018-11-21,42.0249,22.546,2649.93
2018-11-23,40.9523,21.722,2632.56
2018-11-26,41.5035,23.0667,2673.45
2018-11-27,41.4178,22.928,2682.17
2018-11-28,43.011,23.1913,2743.79
2018-11-29,42.6787,22.7447,2737.8
2018-11-30,42.4492,23.3653,2760.17
2018-12-03,43.9332,23.8993,2790.37
2018-12-04,42.0054,23.98,2700.06
2018-12-06,41.5279,24.204,2695.95
2018-12-07,40.0517,23.8643,2633.08
2018-12-10,40.3149,24.3433,2637.72
2018-12-11,40.0862,24.4507,2636.78
2018-12-12,40.197,24.44,2651.07
2018-12-13,40.6371,25.1193,2650.54
2018-12-14,39.3357,24.3807,2599.95
2018-12-17,38.9694,23.228,2545.94
2018-12-18,39.478,22.4687,2546.16
2018-12-19,38.2426,22.198,2506.96
2018-12-20,37.2772,21.0253,2467.42
2018-12-21,35.8277,21.318,2416.62
2018-12-24,34.9043,19.6927,2351.1
2018-12-26,37.3597,21.7393,2467.7
2018-12-27,37.1161,21.0753,2488.83
2018-12-28,37.1358,22.258,2485.74
2018-12-31,37.4973,22.1867,2506.85
2019-01-02,37.5385,20.6747,2510.03
2019-01-03,33.7995,20.024,2447.89
2019-01-04,35.2414,21.1793,2531.94
2019-01-07,35.1607,22.3307,2549.69
2019-01-08,35.8306,22.3567,2574.41
2019-01-09,36.4413,22.5687,2584.96
2019-01-10,36.5584,22.998,2596.64
2019-01-11,36.2019,23.1507,2596.26
2019-01-14,35.6596,22.2933,2582.61
2019-01-15,36.3894,22.962,2610.3
2019-01-16,36.8333,23.07,2616.1
2019-01-17,37.0493,23.154,2635.96
2019-01-18,37.2752,20.1507,2670.71
2019-01-22,36.4393,19.928,2632.9
2019-01-23,36.5836,19.1727,2638.7
2019-01-24,36.2981,19.434,2642.33
2019-01-25,37.5021,19.8027,2664.76
2019-01-28,37.1525,19.7587,2643.85
2019-01-29,36.7705,19.8307,2640.0
2019-01-30,39.279,20.5847,2681.05
2019-01-31,39.5656,20.468,2704.1
2019-02-01,39.5822,20.814,2706.53
2019-02-04,40.7097,20.8593,2724.87
2019-02-05,41.4031,21.4233,2737.7
2019-02-06,41.4178,21.148,2731.61
2019-02-07,40.6341,20.5007,2706.05
2019-02-08,40.6831,20.3867,2707.88
2019-02-11,40.4467,20.856,2709.8
2019-02-12,40.7953,20.7873,2744.73
2019-02-13,40.6271,20.5447,2753.03
2019-02-14,40.7744,20.2513,2745.73
2019-02-15,40.6861,20.5253,2775.6
2019-02-19,40.8041,20.376,2779.76
2019-02-20,41.0701,20.1707,2784.7
2019-02-21,40.8354,19.4153,2774.88
2019-02-22,41.2922,19.6473,2792.67
2019-02-25,41.5918,19.918,2796.11
2019-02-26,41.6164,19.8573,2793.9
2019-02-27,41.7459,20.9827,2792.38
2019-02-28,41.3373,21.3253,2784.49
2019-03-01,41.7696,19.6527,2803.69
2019-03-04,41.9826,19.024,2792.81
2019-03-05,41.9061,18.436,2789.65
2019-03-06,41.6605,18.416,2771.45
2019-03-07,41.1823,18.4393,2748.93
2019-03-08,41.2786,18.9427,2743.07
2019-03-11,42.7086,19.3947,2783.3
2019-03-12,43.1906,18.8907,2791.52
2019-03-13,43.3793,19.264,2810.92
2019-03-14,43.8615,19.3307,2808.48
2019-03-15,44.432,18.362,2822.48
2019-03-18,44.8859,17.966,2832.94
2019-03-19,44.5294,17.8313,2832.57
2019-03-20,44.9205,18.24,2824.23
2019-03-21,46.5702,18.268,2854.88
2019-03-22,45.6076,17.6353,2800.71
2019-03-25,45.0617,17.3613,2798.36
2019-03-26,44.5931,17.8513,2818.46
2019-03-27,44.9961,18.322,2805.37
2019-03-28,45.0568,18.5747,2815.44
2019-03-29,45.3445,18.6573,2834.4
2019-04-01,45.6548,19.2787,2867.19
2019-04-02,46.3198,19.0587,2867.24
2019-04-03,46.634,19.454,2873.4
2019-04-04,46.7135,17.852,2879.39
2019-04-05,47.03,18.3307,2892.74
2019-04-08,47.7734,18.2133,2895.77
2019-04-09,47.6271,18.154,2878.2
2019-04-10,47.8925,18.404,2888.21
2019-04-11,47.4943,17.8947,2888.32
2019-04-12,47.4747,17.8467,2907.41
2019-04-15,47.5631,17.7587,2905.58
2019-04-16,47.568,18.224,2907.06
2019-04-17,48.4923,18.082,2900.45
2019-04-18,48.6652,18.2173,2905.03
2019-04-22,48.8261,17.5167,2907.97
2019-04-23,49.5295,17.5933,2933.68
2019-04-24,49.4528,17.244,2927.25
2019-04-25,49.007,16.5047,2926.17
2019-04-26,48.7731,15.676,2939.88
2019-04-29,48.8456,16.098,2943.03
2019-04-30,47.9049,15.9127,2945.83
2019-05-01,50.2593,15.6007,2923.73
2019-05-02,49.9301,16.2733,2917.52
2019-05-03,50.55,17.002,2945.64
2019-05-06,49.7672,17.0227,2932.47
2019-05-07,48.4297,16.4707,2884.05
2019-05-08,48.4363,16.3227,2879.42
2019-05-09,47.9176,16.132,2870.72
2019-05-10,47.2539,15.968,2881.4
2019-05-13,44.5077,15.134,2811.87
2019-05-14,45.2149,15.4873,2834.41
2019-05-15,45.7539,15.4633,2850.96
2019-05-16,45.5487,15.222,2876.32
2019-05-17,45.2933,14.0687,2859.53
2019-05-20,43.8762,13.6907,2840.23
2019-05-21,44.716,13.672,2864.36
2019-05-22,43.7995,12.8487,2856.27
2019-05-23,43.0551,13.0327,2822.24
2019-05-24,42.8882,12.7087,2826.06
2019-05-28,42.7126,12.58,2802.39
2019-05-29,42.5081,12.6573,2783.02
2019-05-30,42.7293,12.548,2788.86
2019-05-31,41.9561,12.344,2752.06
2019-06-03,41.5279,11.9313,2744.45
2019-06-04,43.0501,12.9067,2803.27
2019-06-05,43.7476,13.106,2826.15
2019-06-06,44.386,13.73,2843.49
2019-06-07,45.5664,13.6333,2873.34
2019-06-10,46.151,14.192,2886.73
2019-06-11,46.6823,14.4733,2885.72
2019-06-12,46.5349,13.9507,2879.84
2019-06-13,46.5281,14.2607,2891.64
2019-06-14,46.1901,14.328,2886.98
2019-06-17,46.466,15.002,2889.67
2019-06-18,47.5582,14.9827,2917.75
2019-06-19,47.4168,15.0953,2926.46
2019-06-20,47.804,14.6413,2954.18
2019-06-21,47.6387,14.7907,2950.46
2019-06-24,47.5898,14.9093,2945.35
2019-06-25,46.8679,14.6507,2917.38
2019-06-26,47.8805,14.618,2913.78
2019-06-27,47.8656,14.856,2924.92
2019-06-28,47.4296,14.8973,2941.76
2019-07-01,48.3019,15.1447,2964.33
2019-07-02,48.5847,14.97,2973.01
2019-07-03,48.9873,15.66,2995.82
2019-07-05,48.9432,15.54,2990.41
2019-07-08,47.9313,15.356,2975.95
2019-07-09,48.2272,15.3373,2979.63
2019-07-10,48.7024,15.928,2993.07
2019-07-11,48.351,15.9067,2999.91
2019-07-12,48.7194,16.3387,3013.77
2019-07-15,49.1796,16.9,3014.3
2019-07-16,49.009,16.8253,3004.04
2019-07-17,48.732,16.9907,2984.42
2019-07-18,49.2857,16.9027,2995.11
2019-07-19,48.5509,17.212,2976.61
2019-07-22,49.6602,17.0453,2985.03
2019-07-23,50.0469,17.3447,3005.47
2019-07-24,50.0057,17.6587,3019.56
2019-07-25,49.612,15.2547,3003.67
2019-07-26,49.783,15.2027,3025.86
2019-07-29,50.2514,15.718,3020.97
2019-07-30,50.0335,16.1507,3013.18
2019-07-31,51.0537,16.1073,2980.38
2019-08-01,49.948,15.59,2953.56
2019-08-02,48.8912,15.6227,2932.05
2019-08-05,46.3347,15.2213,2844.74
2019-08-06,47.2095,15.3833,2881.77
2019-08-07,47.7028,15.5613,2883.98
2019-08-08,48.7515,15.8867,2938.09
2019-08-09,48.351,15.6673,2918.65
2019-08-12,48.2272,15.2673,2882.7
2019-08-13,50.2708,15.6667,2926.32
2019-08-14,48.7731,14.6413,2840.6
2019-08-15,48.5319,14.376,2847.6
2019-08-16,49.6758,14.6627,2888.68
2019-08-19,50.5989,15.122,2923.65
2019-08-20,50.6009,15.0573,2900.51
2019-08-21,51.1531,14.722,2924.43
2019-08-22,51.1085,14.81,2922.95
2019-08-23,48.7457,14.0933,2847.11
2019-08-26,49.6728,14.3333,2878.38
2019-08-27,49.1149,14.272,2869.16
2019-08-28,49.4383,14.3727,2887.94
2019-08-29,50.2807,14.7807,2924.58
2019-08-30,50.2169,15.0407,2926.46
2019-09-03,49.4802,15.0007,2906.27
2019-09-04,50.324,14.712,2937.78
2019-09-05,51.3072,15.3053,2976.0
2019-09-06,51.3012,15.1633,2978.71
2019-09-09,51.5183,15.4527,2978.43
2019-09-10,52.1272,15.7027,2979.39
2019-09-11,53.7872,16.4733,3000.93
2019-09-12,53.6643,16.3913,3009.57
2019-09-13,52.6212,16.3467,3007.39
2019-09-16,52.898,16.1873,2997.96
2019-09-17,53.0945,16.3193,3005.7
2019-09-18,53.5858,16.2327,3006.73
2019-09-19,53.1574,16.44,3006.79
2019-09-20,52.3795,16.0413,2992.07
2019-09-23,52.6135,16.082,2991.78
2019-09-24,52.3677,14.8807,2966.6
2019-09-25,53.1742,15.2467,2984.87
2019-09-26,52.8951,16.1707,2977.62
2019-09-27,52.6389,16.142,2961.79
2019-09-30,53.8766,16.058,2976.74
2019-10-01,54.0276,16.3127,2940.25
2019-10-02,52.6704,16.2087,2887.61
2019-10-03,53.1242,15.5353,2910.63
2019-10-04,54.6054,15.4287,2952.01
2019-10-07,54.6179,15.848,2938.79
2019-10-08,53.9816,16.0033,2893.06
2019-10-09,54.611,16.302,2919.4
2019-10-10,55.3505,16.316,2938.13
2019-10-11,56.8208,16.526,2970.27
2019-10-14,56.7384,17.1307,2966.15
2019-10-15,56.6075,17.1927,2995.68
2019-10-16,56.3818,17.3167,2989.69
2019-10-17,56.5978,17.4647,2997.95
2019-10-18,56.87,17.13,2986.2
2019-10-21,57.8533,16.9,3006.72
2019-10-22,57.7253,17.0387,2995.99
2019-10-23,58.4993,16.9787,3004.52
2019-10-24,58.5975,19.9787,3010.29
2019-10-25,59.3175,21.8753,3022.55
2019-10-28,59.9096,21.8473,3039.42
2019-10-29,58.5268,21.0813,3036.89
2019-10-30,58.519,21.0007,3046.77
2019-10-31,59.8409,20.9947,3037.56
2019-11-01,61.5381,20.8873,3066.91
2019-11-04,61.9427,21.1647,3078.27
2019-11-05,61.8521,21.148,3074.62
2019-11-06,61.8798,21.772,3076.78
2019-11-07,62.5968,22.3693,3085.18
2019-11-08,62.7648,22.476,3093.08
2019-11-11,63.2629,23.006,3087.01
2019-11-12,63.2036,23.3287,3091.84
2019-11-13,63.8117,23.074,3094.04
2019-11-14,63.3708,23.29,3096.63
2019-11-15,64.119,23.478,3120.46
2019-11-18,64.4463,23.3327,3122.03
2019-11-19,64.2499,23.968,3120.18
2019-11-20,63.5042,23.4813,3108.46
2019-11-21,63.2156,23.6553,3103.54
2019-11-22,63.1606,22.2027,3110.29
2019-11-25,64.2683,22.4227,3133.64
2019-11-26,63.7675,21.928,3140.52
2019-11-27,64.6252,22.07,3153.63
2019-11-29,64.4823,21.996,3140.98
2019-12-02,63.7362,22.3247,3113.87
2019-12-03,62.6017,22.4133,3093.2
2019-12-04,63.1539,22.202,3112.76
2019-12-05,64.0779,22.0247,3117.43
2019-12-06,65.3173,22.3927,3145.91
2019-12-09,64.4011,22.6353,3135.96
2019-12-10,64.7782,23.256,3132.52
2019-12-11,65.3321,23.5133,3141.63
2019-12-12,65.498,23.9787,3168.57
2019-12-13,66.3899,23.8927,3168.8
2019-12-16,67.5262,25.4333,3191.45
2019-12-17,67.6559,25.266,3192.52
2019-12-18,67.4976,26.21,3191.14
2019-12-19,67.5634,26.936,3205.37
2019-12-20,67.4251,27.0393,3221.22
2019-12-23,68.5252,27.948,3224.01
2019-12-24,68.588,28.35,3223.38
2019-12-26,69.9482,28.7293,3239.91
2019-12-27,69.9206,28.692,3240.02
2019-12-30,70.3373,27.6467,3221.29
2019-12-31,70.8488,27.8887,3230.78
2020-01-02,72.4683,28.684,3257.85
2020-01-03,71.7661,29.534,3234.85
2020-01-06,72.3337,30.1027,3246.28
2020-01-07,71.997,31.2707,3237.18
2020-01-08,73.1541,32.8093,3253.05
2020-01-09,74.7105,32.0893,3274.7
2020-01-10,74.8745,31.8767,3265.35
2020-01-13,76.4775,34.99,3288.13
2020-01-14,75.4434,35.86,3283.15
2020-01-15,75.1183,34.5667,3289.29
2020-01-16,76.06,34.2333,3316.81
2020-01-17,76.9037,34.0333,3329.62
2020-01-21,76.3821,36.48,3320.79
2020-01-22,76.6543,37.97,3321.75
2020-01-23,77.0225,38.1467,3325.54
2020-01-24,76.8008,37.6533,3295.47
2020-01-27,74.5445,37.2,3243.63
2020-01-28,76.6523,37.7933,3276.24
2020-01-29,78.256,38.7333,3273.4
2020-01-30,78.142,42.72,3283.66
2020-01-31,74.6821,43.37,3225.52
2020-02-03,74.4748,52.0,3248.92
2020-02-04,76.9331,59.1367,3297.59
2020-02-05,77.5568,48.98,3334.69
2020-02-06,78.4673,49.93,3345.78
2020-02-07,77.4008,49.87,3327.71
2020-02-10,77.7672,51.42,3352.09
2020-02-11,77.3015,51.6267,3357.75
2020-02-12,79.134,51.1533,3379.45
2020-02-13,78.5703,53.6,3373.94
2020-02-14,78.59,53.3367,3380.16
2020-02-18,77.1521,57.2267,3370.29
2020-02-19,78.2679,61.16,3386.15
2020-02-20,77.4674,59.96,3373.23
2020-02-21,75.7114,60.0667,3337.75
2020-02-24,72.1157,55.5867,3225.89
2020-02-25,69.6713,53.3267,3128.21
2020-02-26,70.778,51.92,3116.39
2020-02-27,66.1513,45.2667,2978.76
2020-02-28,66.1118,44.5333,2954.22
2020-03-02,72.2649,49.5733,3090.23
2020-03-03,69.9727,49.7,3003.37
2020-03-04,73.2187,49.9667,3130.12
2020-03-05,70.8408,48.3033,3023.94
2020-03-06,69.9008,46.9,2972.37
2020-03-09,64.3717,40.5333,2746.56
2020-03-10,69.0102,43.0233,2882.23
2020-03-11,66.6147,42.2833,2741.38
2020-03-12,60.0355,37.37,2480.64
2020-03-13,67.2276,36.44,2711.02
2020-03-16,58.5799,29.6713,2386.13
2020-03-17,61.1569,28.68,2529.19
2020-03-18,59.6574,24.0813,2398.1
2020-03-19,59.1996,28.5093,2409.39
2020-03-20,55.4419,28.502,2304.92
2020-03-23,54.2652,28.9527,2237.4
2020-03-24,59.7074,33.6667,2447.33
2020-03-25,59.3812,35.95,2475.56
2020-03-26,62.5035,35.21,2630.07
2020-03-27,59.9176,34.29,2541.47
2020-03-30,61.6264,33.4767,2626.65
2020-03-31,61.4987,34.9333,2584.59
2020-04-01,58.2664,32.104,2470.5
2020-04-02,59.2368,30.298,2526.9
2020-04-03,58.3875,32.0007,2488.65
2020-04-06,63.4798,34.4167,2663.68
2020-04-07,62.7433,36.3633,2659.41
2020-04-08,64.3478,36.59,2749.98
2020-04-09,64.8157,38.2,2789.82
2020-04-13,66.0865,43.3967,2761.63
2020-04-14,69.4247,47.3267,2846.06
2020-04-15,68.7902,48.6567,2783.36
2020-04-16,69.3383,49.68,2799.55
2020-04-17,68.3952,50.26,2874.56
2020-04-20,66.9741,49.7567,2823.16
2020-04-21,64.9079,45.78,2736.56
2020-04-22,66.774,48.8067,2799.31
2020-04-23,66.5176,47.0433,2797.8
2020-04-24,68.4378,48.3433,2836.74
2020-04-27,68.4867,53.25,2878.48
2020-04-28,67.3759,51.2733,2863.39
2020-04-29,69.5867,53.3667,2939.51
2020-04-30,71.056,52.1267,2912.43
2020-05-01,69.9108,46.7533,2830.71
2020-05-04,70.8999,50.7467,2842.74
2020-05-05,71.9683,51.2133,2868.44
2020-05-06,72.7101,52.1733,2848.42
2020-05-07,73.4584,52.0033,2881.19
2020-05-08,75.2076,54.6267,2929.8
2020-05-11,76.392,54.0867,2930.19
2020-05-12,75.5178,53.96,2870.12
2020-05-13,74.6084,52.73,2820.0
2020-05-14,75.064,53.5567,2852.5
2020-05-15,74.623,53.2767,2863.7
2020-05-18,76.3801,54.2433,2953.91
2020-05-19,75.9391,53.8667,2922.94
2020-05-20,77.4154,54.37,2971.61
2020-05-21,76.8379,55.1733,2948.51
2020-05-22,77.3338,54.46,2955.45
2020-05-26,76.8085,54.59,2991.77
2020-05-27,77.1453,54.6833,3036.13
2020-05-28,77.1798,53.72,3029.73
2020-05-29,77.1033,55.6667,3044.31
2020-06-01,78.0508,59.8733,3055.73
2020-06-02,78.4133,58.77,3080.82
2020-06-03,78.8423,58.8633,3122.87
2020-06-04,78.1638,57.6267,3112.35
2020-06-05,80.3915,59.0433,3193.93
2020-06-08,80.8667,63.3267,3232.39
2020-06-09,83.4192,62.71,3207.18
2020-06-10,85.5653,68.3367,3190.14
2020-06-11,81.459,64.8567,3002.1
2020-06-12,82.1614,62.3533,3041.31
2020-06-15,83.1777,66.06,3066.59
2020-06-16,85.3816,65.4767,3124.74
2020-06-17,85.2627,66.12,3113.49
2020-06-18,85.2971,66.93,3115.34
2020-06-19,84.8091,66.7267,3097.74
2020-06-22,87.0286,66.2867,3117.86
2020-06-23,88.8868,66.7867,3131.29
2020-06-24,87.3157,64.0567,3050.33
2020-06-25,88.4741,65.7333,3083.76
2020-06-26,85.7588,63.9833,3009.05
2020-06-29,87.7347,67.29,3053.24
2020-06-30,88.4645,71.9867,3100.29
2020-07-01,88.2976,74.6433,3115.86
2020-07-02,88.2976,80.5767,3130.01
2020-07-06,90.6607,91.44,3179.72
2020-07-07,90.3806,92.6567,3145.32
2020-07-08,92.4835,91.06,3169.94
2020-07-09,92.8155,92.9533,3152.05
2020-07-10,93.0441,102.977,3185.04
2020-07-13,92.6149,99.8033,3155.22
2020-07-14,94.148,101.12,3197.52
2020-07-15,94.7972,103.067,3226.56
2020-07-16,93.6294,100.043,3215.57
2020-07-17,93.4409,100.057,3224.73
2020-07-20,95.4091,109.533,3251.84
2020-07-21,94.0924,104.557,3257.3
2020-07-22,94.3563,106.157,3276.02
2020-07-23,90.0614,100.87,3235.66
2020-07-24,89.8383,94.4667,3215.63
2020-07-27,91.9687,102.64,3239.41
2020-07-28,90.4571,98.4333,3218.44
2020-07-29,92.1937,99.94,3258.44
2020-07-30,93.3085,99.1667,3246.22
2020-07-31,103.084,95.3833,3271.12
2020-08-03,105.668,99.0,3294.61
2020-08-04,106.376,99.1333,3306.51
2020-08-05,106.76,99.0,3327.77
2020-08-06,110.49,99.3067,3349.16
2020-08-07,107.967,96.8467,3351.28
2020-08-10,109.557,94.57,3360.47
2020-08-11,106.298,91.6267,3333.69
2020-08-12,109.834,103.65,3380.35
2020-08-13,111.757,108.067,3373.43
2020-08-14,111.661,110.047,3372.85
2020-08-17,111.375,122.377,3381.99
2020-08-18,112.288,125.807,3389.78
2020-08-19,112.435,125.237,3374.85
2020-08-20,114.939,133.457,3385.51
2020-08-21,120.852,136.667,3397.16
2020-08-24,122.306,134.28,3431.28
2020-08-25,121.294,134.89,3443.62
2020-08-26,122.953,143.543,3478.73
2020-08-27,121.47,149.25,3484.55
2020-08-28,121.284,147.56,3508.01
2020-08-31,125.4,166.107,3500.31
2020-09-01,130.389,158.35,3526.65
2020-09-02,127.678,149.123,3580.84
2020-09-03,117.465,135.667,3455.06
2020-09-04,117.542,139.44,3426.96
2020-09-08,109.644,110.07,3331.84
2020-09-09,114.014,122.093,3398.96
2020-09-10,110.293,123.78,3339.19
2020-09-11,108.84,124.24,3340.97
2020-09-14,112.103,139.873,3383.54
2020-09-15,112.268,149.92,3401.2
2020-09-16,108.968,147.253,3385.49
2020-09-17,107.23,141.143,3357.01
2020-09-18,103.83,147.383,3319.47
2020-09-21,106.973,149.797,3281.06
2020-09-22,108.657,141.41,3315.57
2020-09-23,104.088,126.787,3236.92
2020-09-24,105.158,129.263,3246.59
2020-09-25,109.116,135.78,3298.46
2020-09-28,111.709,140.4,3351.6
2020-09-29,110.864,139.69,3335.47
2020-09-30,112.533,143.003,3363.0
2020-10-01,113.497,149.387,3380.8
2020-10-02,109.844,138.363,3348.42
2020-10-05,113.209,141.893,3408.6
2020-10-06,109.981,137.993,3360.97
2020-10-07,111.826,141.767,3419.44
2020-10-08,111.719,141.973,3446.83
2020-10-09,113.675,144.667,3477.14
2020-10-12,120.881,147.433,3534.22
2020-10-13,117.679,148.883,3511.93
2020-10-14,117.768,153.767,3488.67
2020-10-15,117.306,149.627,3483.34
