Date,AAPL,MA50,MA200,return,lag1,lag2,ma10
2012-02-15,14.9264,12.78961,11.545196699999998,-0.023077426533150147,0.013599575427889032,0.0186442854150195,14.457420000000003
2012-02-16,15.0611,12.855116,11.568296699999998,0.009024279129596025,-0.023077426533150147,0.013599575427889032,14.59855
2012-02-17,15.0581,12.921780000000002,11.5911757,-0.00019918863828005673,0.009024279129596025,-0.023077426533150147,14.72581
2012-02-21,15.4402,12.997188000000001,11.616377700000001,0.025375047316726684,-0.00019918863828005673,0.009024279129596025,14.87834
2012-02-22,15.3863,13.070572,11.6413302,-0.0034908874237380427,0.025375047316726684,-0.00019918863828005673,15.01095
2012-02-23,15.4864,13.144210000000001,11.666639199999999,0.006505787616255976,-0.0034908874237380427,0.025375047316726684,15.12998
2012-02-24,15.6692,13.222565999999999,11.692588199999998,0.011803905362124167,0.006505787616255976,-0.0034908874237380427,15.21788
2012-02-27,15.7702,13.304728,11.719375200000002,0.006445766216526705,0.011803905362124167,0.006505787616255976,15.315090000000001
2012-02-28,16.0571,13.397801999999999,11.7476917,0.018192540360933762,0.006445766216526705,0.011803905362124167,15.413400000000001
2012-02-29,16.2692,13.495875999999999,11.777975699999999,0.01320910998872793,0.018192540360933762,0.006445766216526705,15.51242
2012-03-01,16.33,13.59395,11.809644149999999,0.003737122907087942,0.01320910998872793,0.018192540360933762,15.652779999999998
2012-03-02,16.3528,13.691749999999999,11.840999649999999,0.00139620330679735,0.003737122907087942,0.01320910998872793,15.78195
2012-03-05,15.9893,13.774033999999999,11.86998865,-0.022228609167848856,0.00139620330679735,0.003737122907087942,15.87507
2012-03-06,15.9018,13.854288000000002,11.89843065,-0.005472409673969447,-0.022228609167848856,0.00139620330679735,15.92123
2012-03-07,15.9156,13.933525999999999,11.92773715,0.0008678262838168749,-0.005472409673969447,-0.022228609167848856,15.974160000000001
2012-03-08,16.2542,14.016708,11.95885515,0.021274724169996873,0.0008678262838168749,-0.005472409673969447,16.05094
2012-03-09,16.3528,14.099935999999998,11.99080445,0.006066124447834831,0.021274724169996873,0.0008678262838168749,16.119300000000003
2012-03-12,16.5549,14.189506000000002,12.02307745,0.01235873978768165,0.006066124447834831,0.021274724169996873,16.19777
2012-03-13,17.039,14.287306000000001,12.058030449999999,0.029242097505874476,0.01235873978768165,0.006066124447834831,16.29596
2012-03-14,17.6826,14.398058,12.095848949999999,0.037772169728270466,0.029242097505874476,0.01235873978768165,16.4373
2012-03-15,17.5615,14.502614000000001,12.131493950000001,-0.006848540373022183,0.037772169728270466,0.029242097505874476,16.56045
2012-03-16,17.5615,14.605854,12.16748795,0.0,-0.006848540373022183,0.037772169728270466,16.68132
2012-03-19,18.0271,14.715636,12.205718449999999,0.02651254163938166,0.0,-0.006848540373022183,16.8851
2012-03-20,18.1736,14.825712000000001,12.24507795,0.008126653760172076,0.02651254163938166,0.0,17.112280000000002
2012-03-21,18.0706,14.934128000000001,12.28474195,-0.005667561737905613,0.008126653760172076,0.02651254163938166,17.327779999999997
2012-03-22,17.9743,15.039708000000001,12.32482365,-0.005329098093035056,-0.005667561737905613,0.008126653760172076,17.499789999999997
2012-03-23,17.877,15.143758,12.364389450000001,-0.005413284522902129,-0.005329098093035056,-0.005667561737905613,17.65221
2012-03-26,18.203,15.25504,12.405698050000002,0.018235721877272404,-0.005413284522902129,-0.005329098093035056,17.81702
2012-03-27,18.4289,15.371796,12.448976,0.012410042300719626,0.018235721877272404,-0.005413284522902129,17.95601
2012-03-28,18.5232,15.487568000000001,12.49261755,0.005116963030891819,0.012410042300719626,0.018235721877272404,18.04007
2012-03-29,18.2905,15.595999999999998,12.534216550000002,-0.012562624168610093,0.005116963030891819,0.012410042300719626,18.112969999999997
2012-03-30,17.9802,15.699052,12.5751234,-0.016965091167546076,-0.012562624168610093,0.005116963030891819,18.15484
2012-04-02,18.5546,15.818026,12.619137949999999,0.03194625198829826,-0.016965091167546076,-0.012562624168610093,18.20759
2012-04-03,18.8737,15.939138,12.6654797,0.017197891627952044,0.03194625198829826,-0.016965091167546076,18.2776
